

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2023-01-21T13:00:05PST



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1123|PGC1 0033956 GROUP|167.71048 | -21.97465 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1124|PGC1 0033962 GROUP|167.73559 | -35.98346 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1125|MOO J1111-2153|167.78583 | -21.89250 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1126|ABELL 3470|167.79527 | -18.78848 |GClstr||||17.6J|  0.000|1|0|0|1|0|0|0
1127|CoD -29 08887 X48|167.80580 | -30.15517 |GClstr| 58759| 0.196000 |EST |17.4J|  0.000|8|0|1|1|1|0|0
1128|ABELL S0656|167.82735 | -32.60520 |GClstr| 61462| 0.205015 |    |17.5J|  0.000|2|0|0|1|1|0|0
1129|NGC 3573 GROUP|167.82750 | -36.87556 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1130|PGC1 0034028 GROUP|167.87662 | -18.28882 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1131|WHL J111132.9-152725|167.88695 | -15.45690 |GClstr| 64905| 0.216500 |PHOT|     |  0.000|2|0|0|2|2|0|0
1132|WHL J111133.0-165710|167.88756 | -16.95284 |GClstr|121836| 0.406400 |PHOT|     |  0.000|2|0|0|2|2|0|0
1133|CoD -29 08887 X49|167.91162 | -30.11858 |GClstr||||     |  0.000|1|0|1|1|0|0|0
1134|WHL J111153.3-153116|167.97229 | -15.52113 |GClstr|121656| 0.405800 |PHOT|     |  0.000|2|0|0|2|2|0|0
1135|WHL J111158.0-152237|167.99171 | -15.37699 |GClstr|136526| 0.455400 |PHOT|     |  0.000|2|0|0|2|2|0|0
1136|WHL J111158.7-164507|167.99443 | -16.75196 |GClstr|107895| 0.359900 |PHOT|     |  0.000|2|0|0|2|2|0|0
1137|ABELL S0657|168.05821 | -28.88877 |GClstr||||17.6J|  0.000|1|0|0|1|0|0|0
1138|PGC1 0034084 GROUP|168.05850 | -24.23301 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1139|WHL J111215.9-160433|168.06604 | -16.07581 |GClstr|121776| 0.406200 |PHOT|     |  0.000|2|0|0|2|2|0|0
1140|ABELL S0658|168.08928 | -24.22213 |GClstr||||17.5J|  0.000|2|0|0|1|0|0|0
1141|WHL J111229.0-164513|168.12094 | -16.75353 |GClstr|123065| 0.410500 |PHOT|     |  0.000|2|0|0|2|2|0|0
1142|[TSK2008] 0421|168.16099 | -26.98064 |GGroup|  1492| 0.004977 |SUN |     |  0.000|1|0|0|1|1|0|0
1143|PGC1 0034106 GROUP|168.16418 | -23.46217 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1144|[DZ2015] 225|168.19500 | -32.26900 |GGroup|  9826| 0.032777 |SFO |     |  0.000|1|0|0|1|1|0|0
1145|WHL J111247.1-163701|168.19633 | -16.61702 |GClstr|118448| 0.395100 |PHOT|     |  0.000|2|0|0|2|2|0|0
1146|WHL J111248.8-162514|168.20335 | -16.42053 |GClstr|114851| 0.383100 |PHOT|     |  0.000|2|0|0|2|2|0|0
1147|PGC1 3081830 GROUP|168.21834 | -35.60392 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1148|[DZ2015] 378|168.22000 | -15.56900 |GGroup|  7508| 0.025043 |SFO |     |  0.000|1|0|0|1|1|0|0
1149|PGC1 0034130 GROUP|168.23606 | -33.38502 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1150|WHL J111259.7-160535|168.24858 | -16.09304 |GClstr|139613| 0.465700 |PHOT|     |  0.000|2|0|0|2|2|0|0
1151|NGC 3585 GROUP|168.25548 | -26.88758 |GGroup||||     |  0.000|5|0|0|1|0|0|0
1152|CDGS 46|168.27167 | -26.25722 |GClstr|215851| 0.720000 |    |     |  0.000|33|2|1|6|8|0|1
1153|WHL J111310.4-152537|168.29349 | -15.42707 |GClstr| 79565| 0.265400 |PHOT|     |  0.000|2|0|0|2|2|0|0
1154|PGC1 0034160 GROUP|168.32233 | -26.78634 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1155|SPT-CL J1113-2214|168.37040 | -22.23820 |GClstr|137905| 0.460000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1156|PGC1 3767698 GROUP|168.43070 | -27.72469 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1157|[BGV2006] 027|168.43417 | -26.39400 |GClstr|187970| 0.627000 |EST |     |  0.000|1|0|1|1|1|0|0
1158|WHL J111344.7-150223|168.43616 | -15.03980 |GClstr|125613| 0.419000 |PHOT|     |  0.000|2|0|0|2|2|0|0
1159|PGC1 3094513 GROUP|168.46255 | -21.44861 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1160|WHL J111352.3-153530|168.46771 | -15.59170 |GClstr| 51684| 0.172400 |PHOT|     |  0.000|2|0|0|2|2|0|0
1161|AM 1111-294|168.49963 | -29.95588 |GGroup||||     |  0.000|1|0|0|2|0|0|0
1162|MCXC J1114.1-3811|168.55000 | -38.18917 |GClstr| 38673| 0.129000 |    |18.0:|  0.000|19|1|1|4|3|0|0
1163|RXGCC 396|168.56100 | -38.18800 |GClstr| 39333| 0.131200 |UUN |     |  0.000|1|0|0|1|1|0|0
1164|LDCE 0793|168.61042 | -48.47222 |GGroup|  4423| 0.014754 |SST |     |  0.000|1|0|0|1|1|0|0
1165|PGC1 0034258 GROUP|168.65188 | -43.27080 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1166|PGC1 0034266 GROUP|168.67489 | -23.72775 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1167|[STH2017] 112712|168.70024 | -34.91151 |GGroup|  2391| 0.007976 |UUN |     |  0.000|1|0|0|1|1|0|0
1168|PGC1 0034292 GROUP|168.76403 | -28.39242 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1169|PGC1 3081839 GROUP|168.76947 | -24.56991 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1170|[STH2017] 110259|168.81145 | -37.75080 |GGroup|   451| 0.001504 |UUN |     |  0.000|1|0|0|1|1|0|0
1171|WHL J111517.7-151930|168.82375 | -15.32511 |GClstr|104508| 0.348600 |PHOT|     |  0.000|2|0|0|2|2|0|0
1172|WHL J111528.7-152345|168.86967 | -15.39588 |GClstr| 85231| 0.284300 |PHOT|     |  0.000|2|0|0|2|2|0|0
1173|PGC1 0034378 GROUP|168.87349 | -33.87922 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1174|[STH2017] 112266|168.91603 | -26.09106 |GGroup|  1943| 0.006481 |UUN |     |  0.000|1|0|0|1|1|0|0
1175|ABELL 3472|168.93385 | -30.18964 |GClstr| 38274| 0.127668 |    |17.4J|  0.000|4|0|0|1|1|0|0
1176|ABELL 3473|168.93841 | -43.73967 |GClstr||||17.2J|  0.000|2|0|0|1|0|0|0
1177|[TSK2008] 0515|168.97942 | -33.95086 |GGroup|  3005| 0.010024 |SUN |     |  0.000|1|0|0|1|1|0|0
1178|SPT-CL J1115-2550|168.98620 | -25.84310 |GClstr|155892| 0.520000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1179|WHL J111558.9-151207|168.99547 | -15.20192 |GClstr| 59539| 0.198600 |PHOT|     |  0.000|3|0|0|3|4|0|0
1180|MSCC 275|169.00000 | -43.55000 |GClstr| 26682| 0.089000 |UUN |     |  0.000|1|0|0|1|1|0|0
1181|SSCC 229|169.00000 | -43.55000 |GClstr| 26682| 0.089000 |UUN |     |  0.000|1|0|0|1|1|0|0
1182|ABELL 3474|169.03953 | -43.37310 |GClstr||||17.1J|  0.000|2|0|0|1|0|0|0
1183|PSZ2 G285.18+16.11|169.07416 | -43.45278 |GClstr||||     |  0.000|3|0|0|1|0|0|0
1184|SCL 096|169.10573 | -32.97314 |GClstr||||     |  0.000|2|0|0|1|0|0|0
1185|PGC1 3768363 GROUP|169.15024 | -23.65821 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1186|ABELL 3475|169.18910 | -43.98991 |GClstr||||17.2J|  0.000|2|0|0|1|0|0|0
1187|PGC1 0034428 GROUP|169.22804 | -17.88662 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1188|[BM78] 384|169.25937 | -30.48995 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1189|PGC1 0034445 GROUP|169.26874 | -34.95524 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1190|PGC1 0034466 GROUP|169.32374 | -27.82252 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1191|ABELL 3476|169.38140 | -33.10673 |GClstr||||17.3J|  0.000|4|0|0|1|0|0|0
1192|ABELL 1217|169.39093 | -25.22340 |GClstr| 44988| 0.150064 |    |17.4J|  0.000|6|0|0|2|1|0|0
1193|ABELL S0659|169.39318 | -23.19007 |GClstr||||17.5J|  0.000|1|0|0|1|0|0|1
1194|[SEH2007] 057|169.40417 | -21.57111 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1195|PGC1 0034513 GROUP|169.45890 | -26.12303 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1196|PGC1 0034519 GROUP|169.47260 | -40.59347 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1197|PGC1 3994665 GROUP|169.51293 | -17.64189 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1198|RX J1118.1-1752|169.52500 | -17.86667 |GClstr| 40442| 0.134900 |    |     |  0.000|1|0|0|1|1|0|0
1199|PGC1 0034534 GROUP|169.53075 | -18.72541 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1200|PGC1 0034554 GROUP|169.56866 | -32.81401 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1201|RXSC J1118-3023|169.57700 | -30.39900 |GClstr| 58909| 0.196500 |    |     |  0.000|1|0|0|1|2|0|0
1202|[TSK2008] 0310|169.58541 | -32.84037 |GGroup|   734| 0.002448 |SUN |     |  0.000|1|0|0|1|1|0|0
1203|PGC1 4078734 GROUP|169.60836 | -33.42744 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1204|ABELL 3478|169.61628 | -25.35694 |GClstr||||17.5J|  0.000|1|0|0|1|0|0|2
1205|ABELL 3477|169.62209 | -19.89026 |GClstr||||17.5J|  0.000|1|0|0|1|0|0|0
1206|MOO J1118-2551|169.67667 | -25.85944 |GClstr|224844| 0.750000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1207|[SEH2007] 060|169.68750 | -21.59917 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1208|ABELL S0660|169.69886 | -39.34037 |GClstr||||17.2J|  0.000|2|0|0|1|0|0|0
1209|PSZ2 G278.92+31.06|169.73759 | -27.45778 |GClstr||||     |  0.000|4|0|0|2|0|0|0
1210|ABELL 3479|169.73927 | -27.42372 |GClstr||||17.6J|  0.000|1|0|0|1|0|0|1
1211|PGC1 0034640 GROUP|169.84035 | -36.59572 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1212|PGC1 0170127 GROUP|169.89209 | -17.50933 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1213|SSCC 230|169.99000 | -40.09000 |GClstr| 19187| 0.064000 |UUN |     |  0.000|1|0|0|1|1|0|0
1214|MOO J1119-2542|169.99375 | -25.70889 |GClstr|269813| 0.900000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1215|PGC1 0034691 GROUP|170.05046 | -21.47054 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1216|MSCC 280|170.06000 | -31.63000 |GClstr| 38373| 0.128000 |UUN |     |  0.000|1|0|0|1|1|0|0
1217|SSCC 231|170.06000 | -31.63000 |GClstr| 38373| 0.128000 |UUN |     |  0.000|1|0|0|1|1|0|0
1218|ABELL 3480|170.26135 | -31.20750 |GClstr| 38699| 0.129086 |    |17.4J|  0.000|3|0|0|1|1|0|0
1219|ABELL S0661|170.27392 | -40.85753 |GClstr| 18052| 0.060215 |    |17.0J|  0.000|3|0|0|1|1|0|0
1220|HST J112125-24558|170.35808 | -24.93087 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1221|ABELL 3481|170.36053 | -32.17425 |GClstr| 39139| 0.130553 |    |17.4J|  0.000|7|0|0|1|1|0|0
1222|ABELL S0662|170.43813 | -30.07432 |GClstr||||17.6J|  0.000|1|0|0|1|0|0|0
1223|ABELL 1233|170.44940 | -18.94098 |GClstr| 45316| 0.151158 |    |17.6J|  0.000|6|0|0|3|1|0|1
1224|PGC1 4078732 GROUP|170.46809 | -34.91642 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1225|PGC1 0034856 GROUP|170.49153 | -37.90327 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1226|MSCC 282|170.51000 | -23.83000 |GClstr| 44669| 0.149000 |UUN |     |  0.000|1|0|0|1|1|0|0
1227|MOO J1122-2204|170.53000 | -22.07278 |GClstr|350757| 1.170000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1228|PGC1 0034874 GROUP|170.53237 | -38.06562 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1229|[STH2017] 112802|170.58676 | -37.35482 |GGroup|  2404| 0.008019 |UUN |     |  0.000|1|0|0|1|1|0|0
1230|PGC1 0034904 GROUP|170.63680 | -17.56996 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1231|ABELL 3482|170.71067 | -32.97454 |GClstr| 38296| 0.127741 |    |17.4J|  0.000|6|0|0|1|1|0|0
1232|PGC1 0034939 GROUP|170.75004 | -39.23548 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1233|[STH2017] 110633|170.75575 | -26.69715 |GGroup|  1734| 0.005784 |UUN |     |  0.000|1|0|0|1|1|0|0
1234|PSZ1 G288.27+11.71|170.83850 | -48.63160 |GClstr||||     |  0.000|2|0|1|2|0|0|0
1235|ABELL S0663|170.89988 | -42.00805 |GClstr| 16925| 0.056456 |    |17.2J|  0.000|3|0|0|1|1|0|0
1236|PGC1 3093931 GROUP|170.97287 | -16.83600 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1237|ABELL 3483|170.99853 | -20.92476 |GClstr||||17.5J|  0.000|1|0|0|1|0|0|0
1238|MCXC J1124.0-1700|171.01583 | -17.00306 |GClstr|122016| 0.407000 |    |     |  0.000|10|0|1|6|5|0|0
1239|PGC1 0035058 GROUP|171.16409 | -37.39491 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1240|[STH2017] 112187|171.21719 | -28.94138 |GGroup|  1462| 0.004877 |UUN |     |  0.000|1|0|0|1|1|0|0
1241|PGC1 0035097 GROUP|171.30352 | -26.73669 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1242|MOO J1125-1933|171.31917 | -19.55333 |GClstr|296795| 0.990000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1243|ABELL 1256|171.35308 | -16.30835 |GClstr||||17.7J|  0.000|5|0|0|1|0|0|0
1244|ABELL S0664|171.37249 | -45.09175 |GClstr| 12898| 0.043023 |    |17.0J|  0.000|3|0|0|1|1|0|0
1245|[DZ2015] 187|171.42300 | -35.47500 |GGroup|  9858| 0.032882 |SFO |     |  0.000|1|0|0|1|1|0|0
1246|PGC1 0035146 GROUP|171.44448 | -36.81042 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1247|MOO J1125-2028|171.44708 | -20.47861 |GClstr|323776| 1.080000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1248|MOO J1125-2252|171.45292 | -22.86667 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1249|ABELL S0665|171.46037 | -35.39180 |GClstr|  9533| 0.031800 |    |16.0J|  0.000|4|0|0|1|1|0|0
1250|AM 1123-241|171.49583 | -24.51833 |GGroup||||     |  0.000|1|0|0|2|0|0|0
1251|[TSK2008] 0418|171.52539 | -26.75740 |GGroup|  1938| 0.006464 |SUN |     |  0.000|1|0|0|1|1|0|0
1252|SPT-CL J1126-2046|171.59910 | -20.77530 |GClstr|191867| 0.640000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1253|ABELL 3484|171.62340 | -22.40857 |GClstr| 44570| 0.148669 |    |17.5J|  0.000|6|0|0|1|1|0|0
1254|[STH2017] 102794|171.65128 | -36.42928 |GGroup|  2780| 0.009273 |UUN |     |  0.000|1|0|0|1|1|0|0
1255|LDCE 0811|171.65625 | -28.52000 |GGroup|  1851| 0.006174 |SST |     |  0.000|1|0|0|1|1|0|0
1256|PGC1 0035222 GROUP|171.77077 | -28.98030 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1257|ABELL 3485|171.79051 | -31.47537 |GClstr| 68023| 0.226900 |PHOT|17.5J|  0.000|2|0|0|1|1|0|0
1258|MOO J1127-2154|171.85250 | -21.90528 |GClstr|422707| 1.410000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1259|PGC1 0035265 GROUP|171.92075 | -30.83721 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1260|[DZ2015] 165|171.94000 | -37.76800 |GGroup| 17289| 0.057671 |SFO |     |  0.000|1|0|0|1|1|0|0
1261|[MHS2013] 080|171.94740 | -40.65520 |GClstr| 80944| 0.270000 |    |     |  0.000|1|0|0|1|2|0|0
1262|ABELL S0666|171.99867 | -22.97551 |GClstr||||17.4J|  0.000|2|0|0|1|0|0|0
1263|ABELL S0667|172.03470 | -37.82555 |GClstr||||17.0J|  0.000|2|0|0|1|0|0|0
1264|PGC1 0901781 GROUP|172.15161 | -16.15280 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1265|PGC1 0035333 GROUP|172.16874 | -34.05866 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1266|PGC1 0035341 GROUP|172.18955 | -35.03586 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1267|ABELL S0668|172.22317 | -24.15900 |GClstr| 24178| 0.080649 |    |17.2J|  0.000|3|0|0|1|1|0|0
1268|MOO J1128-2042|172.23625 | -20.71222 |GClstr|233838| 0.780000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1269|ABELL 3486|172.23680 | -36.55902 |GClstr||||17.4J|  0.000|1|0|0|1|0|0|0
1270|MOO J1129-2220|172.32417 | -22.33333 |GClstr|335768| 1.120000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1271|[STH2017] 102382|172.36585 | -30.32268 |GGroup|  1497| 0.004993 |UUN |     |  0.000|1|0|0|1|1|0|0
1272|PGC1 0035417 GROUP|172.37565 | -36.39804 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1273|NGC 3706 GROUP|172.43500 | -36.39139 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1274|PGC1 0035421 GROUP|172.45005 | -37.21359 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1275|[TSK2008] 0516|172.47624 | -36.50046 |GGroup|  3050| 0.010174 |SUN |     |  0.000|1|0|0|1|1|0|0
1276|PGC1 0035429 GROUP|172.49824 | -20.58282 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1277|CIZA J1130.0-4213|172.52375 | -42.23917 |GClstr| 46468| 0.155000 |SPEC|     |  0.000|11|0|0|4|5|0|0
1278|PGC1 0762672 GROUP|172.54900 | -26.88462 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1279|MOO J1130-2626|172.57042 | -26.43472 |GClstr|296795| 0.990000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1280|PGC1 0035453 GROUP|172.58251 | -41.06609 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1281|MOO J1130-2627|172.61333 | -26.45250 |GClstr|302790| 1.010000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1282|LDCE 0815|172.65000 | -45.72417 |GGroup|  5451| 0.018183 |SST |     |  0.000|1|0|0|1|1|0|0
1283|BLOX J1130.8-3436.4|172.71500 | -34.60722 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1284|CARLA J1131-2705|172.75000 | -27.08333 |GClstr|433500| 1.446000 |AVG |     |  0.000|1|0|0|1|1|0|0
1285|PGC1 0891484 GROUP|172.77671 | -16.92636 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1286|X-CLASS 0050|172.81100 | -19.93300 |GClstr|137905| 0.460000 |PHOT|     |  0.000|2|0|0|2|1|0|0
1287|PGC1 0035539 GROUP|172.89034 | -30.30622 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1288|PGC1 5060432 GROUP|172.89584 | -31.66974 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1289|BLOX J1131.5-3440.9|172.89917 | -34.68222 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1290|[TSK2008] 0419|172.90160 | -30.31681 |GGroup|  1726| 0.005757 |SUN |     |  0.000|1|0|0|1|1|0|0
1291|PGC1 3772495 GROUP|172.91228 | -35.38212 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1292|ABELL 1300|172.97667 | -19.92833 |GClstr| 92186| 0.307500 |SST |17.6J|  0.000|126|1|1|27|23|0|0
1293|SPT-CL J1131-1955|172.98210 | -19.92490 |GClstr| 92036| 0.307000 |SPEC|     |  0.000|1|0|0|1|1|0|0
1294|PLCKESZ G278.6+39:[AJF2017] P |172.98386 | -19.93527 |GClstr| 92036| 0.307000 |UUN |     |  0.000|1|0|0|1|1|0|0
1295|ABELL 3487|172.99427 | -31.19284 |GClstr| 45720| 0.152505 |    |17.5J|  0.000|2|0|0|1|1|0|0
1296|BLOX J1132.1-3422.4|173.03750 | -34.37472 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1297|X-CLASS 0478|173.11500 | -34.56800 |GClstr|179876| 0.600000 |PHOT|     |  0.000|2|0|0|2|1|0|0
1298|BLOX J1132.5-3443.7|173.13417 | -34.72944 |GClstr|158890| 0.530000 |PHOT|     |  0.000|4|0|1|4|1|0|0
1299|PGC1 0035619 GROUP|173.16037 | -16.66541 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1300|AM 1130-332|173.19697 | -33.64797 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1301|BLOX J1132.8-3421.6|173.21625 | -34.36000 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1302|PGC1 0751956 GROUP|173.22993 | -27.64300 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1303|PGC1 0683190 GROUP|173.29566 | -32.96245 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1304|ABELL 1311|173.30056 | -24.04302 |GClstr||||17.4J|  0.000|5|0|0|2|0|0|0
1305|PGC1 0035686 GROUP|173.37254 | -26.94618 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1306|PGC1 0035704 GROUP|173.40867 | -15.77115 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1307|PGC1 0635762 GROUP|173.56426 | -36.52257 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1308|PGC1 0035758 GROUP|173.62174 | -26.86805 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1309|[STH2017] 100764|173.64096 | -37.59364 |GGroup|  2566| 0.008559 |UUN |     |  0.000|1|0|0|1|1|0|0
1310|[BM78] 386|173.64596 | -31.45989 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1311|PGC1 0639970 GROUP|173.69801 | -36.16978 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1312|PGC1 0624136 GROUP|173.70546 | -37.37695 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1313|PGC1 0035788 GROUP|173.72247 | -27.40722 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1314|PGC1 0035820 GROUP|173.84236 | -21.71450 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1315|PSZ1 G279.76+39.08|173.85810 | -20.33950 |GClstr| 86940| 0.290000 |PHOT|     |  0.000|2|0|1|2|2|0|0
1316|RXSC J1135-1950|173.85900 | -19.84800 |GClstr| 91886| 0.306500 |    |     |  0.000|1|0|0|1|2|0|0
1317|PSZ2 G279.79+39.09|173.87957 | -20.34024 |GClstr| 86940| 0.290000 |UUN |     |  0.000|3|0|0|1|1|0|0
1318|NGC 3742 GROUP|173.88542 | -37.95639 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1319|MOO J1135-2522|173.95042 | -25.37028 |GClstr|272811| 0.910000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1320|PGC1 0035866 GROUP|173.99274 | -20.78657 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1321|PSZ1 G286.69+23.18|174.01320 | -37.29880 |GClstr| 89938| 0.300000 |PHOT|     |  0.000|5|0|1|3|3|0|0
1322|LDCE 0821|174.03333 | -33.01083 |GGroup|  9155| 0.030538 |SST |     |  0.000|1|0|0|1|1|0|0
1323|PGC1 0035904 GROUP|174.11990 | -45.06176 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1324|PGC1 0036101 GROUP|174.17207 | -37.88861 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1325|PGC1 3773872 GROUP|174.18851 | -36.46009 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1326|HDCE 0658|174.21875 | -37.62750 |GGroup|  2779| 0.009270 |SST |     |  0.000|1|0|0|1|1|0|0
1327|PGC1 0035954 GROUP|174.26044 | -36.81535 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1328|ABELL S0670|174.35914 | -47.64363 |GClstr||||16.8J|  0.000|2|0|0|1|0|0|0
1329|HDCE 0660|174.36667 | -32.73361 |GGroup|  8994| 0.030001 |SST |     |  0.000|1|0|0|1|1|0|0
1330|LDCE 0827|174.40042 | -49.11972 |GGroup|  5459| 0.018209 |SST |     |  0.000|1|0|0|1|1|0|0
1331|MOO J1137-1806|174.41375 | -18.11139 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1332|PGC1 0036014 GROUP|174.47159 | -39.22054 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1333|PGC1 0036033 GROUP|174.52355 | -32.55999 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1334|LGG 242|174.58990 | -49.20597 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1335|[DZ2015] 316|174.70300 | -23.37200 |GGroup|  8154| 0.027200 |SFO |     |  0.000|1|0|0|1|1|0|0
1336|SSCC 232|174.73000 | -46.24000 |GClstr| 19786| 0.066000 |UUN |     |  0.000|1|0|0|1|1|0|0
1337|ABELL S0671|174.73930 | -44.41048 |GClstr| 20154| 0.067226 |    |17.2J|  0.000|3|0|0|1|1|0|0
1338|MCXC J1139.4-3327|174.86375 | -33.45389 |GClstr| 32258| 0.107600 |    |     |  0.000|6|0|0|2|2|0|0
1339|MOO J1139-1706|174.86917 | -17.10639 |GClstr|392728| 1.310000 |PHOT|     |  0.000|2|0|0|1|1|0|0
1340|[BGV2006] 032|174.96000 | -26.57314 |GClstr|210454| 0.702000 |EST |     |  0.000|1|0|1|1|1|0|0
1341|ABELL S0672|175.00429 | -23.89391 |GClstr||||17.6J|  0.000|1|0|0|1|0|0|0
1342|CXOMP J114008.2-263132|175.03410 | -26.52630 |GClstr|210454| 0.702000 |EST |     |  0.000|2|0|1|1|1|0|0
1343|ABELL S0673|175.06376 | -46.69396 |GClstr| 19979| 0.066643 |    |16.1J|  0.000|3|0|0|1|1|0|0
1344|MOO J1140-2802|175.06500 | -28.03583 |GClstr|296795| 0.990000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1345|[STH2017] 112743|175.11880 | -16.83839 |GGroup|  2306| 0.007692 |UUN |     |  0.000|1|0|0|1|1|0|0
1346|CCPC-z21-004|175.15000 | -26.47000 |GClstr|646053| 2.155000 |AVG |     |  0.000|1|0|0|1|1|0|0
